,loss,accuracy,val_loss,val_accuracy,lr
0,2.738112449645996,0.5341200232505798,2.5514345169067383,0.5748000144958496,9.999999747378752e-06
1,2.739215850830078,0.5316200256347656,2.5463922023773193,0.5752999782562256,1.001066902972525e-05
2,2.7293906211853027,0.5356500148773193,2.5354580879211426,0.5771999955177307,1.0021338312071748e-05
3,2.7203774452209473,0.538320004940033,2.545074701309204,0.5774000287055969,1.0032007594418246e-05
4,2.713597536087036,0.5385900139808655,2.535203218460083,0.5799000263214111,1.0042682333732955e-05
5,2.717860698699951,0.5388399958610535,2.5334370136260986,0.5819000005722046,1.0053351616079453e-05
6,2.714754104614258,0.5404300093650818,2.546546459197998,0.5803999900817871,1.0064020898425952e-05
7,2.700928211212158,0.541379988193512,2.5519590377807617,0.5758000016212463,1.007469018077245e-05
8,2.693608045578003,0.5457500219345093,2.5468432903289795,0.5784000158309937,1.0085359463118948e-05
9,2.6969046592712402,0.5453600287437439,2.538036823272705,0.5795999765396118,1.0096028745465446e-05
10,2.6852011680603027,0.5465999841690063,2.5465269088745117,0.5787000060081482,1.0106698027811944e-05
