,loss,accuracy,val_loss,val_accuracy,lr
0,4.114986419677734,0.5084307789802551,3.794271945953369,0.5812299847602844,1.833333408285398e-05
1,4.086251735687256,0.5136474967002869,3.8079845905303955,0.5770232081413269,2.6666666599339806e-05
2,4.083744525909424,0.5157601833343506,3.8098955154418945,0.578125,3.5000000934815034e-05
3,4.102381229400635,0.5144584774971008,3.836561441421509,0.5793269276618958,4.333333345130086e-05
4,4.102654457092285,0.519765317440033,3.850292444229126,0.573317289352417,5.1666665967786685e-05
5,4.117032527923584,0.5186738967895508,3.8956286907196045,0.5744190812110901,5.999999848427251e-05
6,4.1330885887146,0.5203860998153687,3.8800835609436035,0.5732171535491943,5.1666665967786685e-05
7,4.115729331970215,0.5298682451248169,3.8846845626831055,0.5810296535491943,4.333333345130086e-05
8,4.0952019691467285,0.5388296842575073,3.886524200439453,0.5856370329856873,3.5000000934815034e-05
9,4.0816802978515625,0.5451978445053101,3.8718433380126953,0.58984375,2.6666666599339806e-05
10,4.071286678314209,0.5484319925308228,3.853670120239258,0.6017628312110901,1.833333408285398e-05
11,4.043068885803223,0.5575035810470581,3.838397741317749,0.606370210647583,9.999999747378752e-06
12,4.040504455566406,0.5590155124664307,3.847857713699341,0.6001602411270142,1.4166666915116366e-05
13,4.0414886474609375,0.5590155124664307,3.8599188327789307,0.6025640964508057,1.833333408285398e-05
14,4.0541768074035645,0.5577038526535034,3.8746912479400635,0.5981570482254028,2.2500000341096893e-05
15,4.065786361694336,0.5583146214485168,3.881636381149292,0.6056690812110901,2.6666666599339806e-05
16,4.077887058258057,0.556752622127533,3.921596050262451,0.5900440812110901,3.083333285758272e-05
17,4.088427543640137,0.5568527579307556,3.969688653945923,0.5896434187889099,3.5000000934815034e-05
18,4.0852508544921875,0.5621294975280762,3.9474339485168457,0.5922476053237915,3.083333285758272e-05
19,4.087327003479004,0.5647228360176086,3.9393489360809326,0.5969551205635071,2.6666666599339806e-05
20,4.077571392059326,0.5690383911132812,3.921107292175293,0.6069711446762085,2.2500000341096893e-05
21,4.065649509429932,0.5740547776222229,3.9320294857025146,0.6055688858032227,1.833333408285398e-05
22,4.064828872680664,0.5757970213890076,3.92641282081604,0.6062700152397156,1.4166666915116366e-05
23,4.048861980438232,0.58099365234375,3.9229557514190674,0.6118789911270142,9.999999747378752e-06
