,loss,accuracy,val_loss,val_accuracy,lr
0,4.136933326721191,0.6241300106048584,4.270907402038574,0.6039000153541565,3.5000000934815034e-05
1,4.243461608886719,0.6022599935531616,4.427987098693848,0.5825999975204468,5.999999848427251e-05
2,4.285863876342773,0.598609983921051,4.312819004058838,0.6018000245094299,3.5000000934815034e-05
3,4.223030090332031,0.6176199913024902,4.225261688232422,0.6227999925613403,9.999999747378752e-06
4,4.184906005859375,0.629800021648407,4.267476558685303,0.6158999800682068,2.2500000341096893e-05
5,4.216701984405518,0.6225000023841858,4.358027935028076,0.6021000146865845,3.5000000934815034e-05
6,4.242788791656494,0.6206700205802917,4.308923244476318,0.6128000020980835,2.2500000341096893e-05
7,4.197478771209717,0.6332600116729736,4.255335330963135,0.6202999949455261,9.999999747378752e-06
8,4.182915687561035,0.6393200159072876,4.2998127937316895,0.6215000152587891,1.6250000044237822e-05
9,4.195584297180176,0.6382200121879578,4.323918342590332,0.6141999959945679,2.2500000341096893e-05
10,4.203765392303467,0.635860025882721,4.299126148223877,0.6190000176429749,1.6250000044237822e-05
11,4.193565368652344,0.6431300044059753,4.299716949462891,0.6201000213623047,9.999999747378752e-06
