,loss,accuracy,val_loss,val_accuracy,lr
0,4.091355323791504,0.6330199837684631,4.129114627838135,0.6262000203132629,3.5000000480067683e-06
1,4.0916852951049805,0.6324800252914429,4.137567520141602,0.6248999834060669,6.000000212225132e-06
2,4.094096660614014,0.6335700154304504,4.134056091308594,0.6255999803543091,3.5000000480067683e-06
3,4.0937042236328125,0.6334199905395508,4.129477500915527,0.6254000067710876,9.999999974752427e-07
4,4.083873271942139,0.636650025844574,4.1336588859558105,0.6266000270843506,2.2500000795844244e-06
5,4.0901198387146,0.6353899836540222,4.140712261199951,0.6251000165939331,3.5000000480067683e-06
6,4.0781941413879395,0.6392599940299988,4.137198448181152,0.6262000203132629,2.2500000795844244e-06
7,4.08470344543457,0.6367999911308289,4.134827136993408,0.6269999742507935,9.999999974752427e-07
8,4.079237937927246,0.6383900046348572,4.13377046585083,0.6258999705314636,1.6249999816864147e-06
9,4.08092737197876,0.6389099955558777,4.138246059417725,0.6266999840736389,2.2500000795844244e-06
10,4.08310604095459,0.6396700143814087,4.137114524841309,0.6273000240325928,1.6249999816864147e-06
11,4.0768842697143555,0.6392199993133545,4.136932849884033,0.6261000037193298,9.999999974752427e-07
