,loss,accuracy,val_loss,val_accuracy,lr
0,4.163306713104248,0.6498299837112427,4.275432586669922,0.6269999742507935,3.4999999343199306e-07
1,4.156882286071777,0.6533700227737427,4.27247953414917,0.628000020980835,6.000000212225132e-07
2,4.146184921264648,0.6547999978065491,4.270641326904297,0.6287000179290771,3.4999999343199306e-07
3,4.143616199493408,0.656790018081665,4.270553112030029,0.628600001335144,1.0000000116860974e-07
4,4.146410942077637,0.6562299728393555,4.269852161407471,0.628600001335144,2.2499999374758772e-07
5,4.150450229644775,0.6542900204658508,4.270902156829834,0.6274999976158142,3.4999999343199306e-07
6,4.14892578125,0.6557899713516235,4.269975185394287,0.6283000111579895,2.2499999374758772e-07
7,4.144704341888428,0.6553300023078918,4.270180702209473,0.6291000247001648,1.0000000116860974e-07
8,4.149209022521973,0.6563599705696106,4.268808364868164,0.6281999945640564,1.625000010108124e-07
9,4.143214225769043,0.6578599810600281,4.269417762756348,0.6283000111579895,2.2499999374758772e-07
10,4.146492004394531,0.6564499735832214,4.268948554992676,0.628600001335144,1.625000010108124e-07
11,4.145216464996338,0.6567800045013428,4.268937587738037,0.6284999847412109,1.0000000116860974e-07
