,loss,accuracy,val_loss,val_accuracy,lr
0,1.0165221691131592,0.7504687309265137,1.694563865661621,0.6062700152397156,1.0000000656873453e-05
1,1.0018854141235352,0.7510156035423279,1.6954913139343262,0.6060696840286255,1.0000000656873453e-05
2,0.9956005215644836,0.7542187571525574,1.6927651166915894,0.6046674847602844,1.0000000656873453e-05
3,1.0155013799667358,0.7537500262260437,1.692737340927124,0.6060696840286255,1.0000000656873453e-05
4,0.995615541934967,0.7588281035423279,1.6927167177200317,0.6073718070983887,1.0000000656873453e-05
5,1.012300968170166,0.7542968988418579,1.6910165548324585,0.6075721383094788,1.0000000656873453e-05
6,1.0334687232971191,0.7466406226158142,1.6899594068527222,0.6071714758872986,1.0000000656873453e-05
7,1.0201524496078491,0.7463972568511963,1.6911791563034058,0.6071714758872986,1.0000000656873453e-05
8,1.0017529726028442,0.7525781393051147,1.6925264596939087,0.6067708134651184,1.0000000656873453e-05
9,1.0112813711166382,0.7478906512260437,1.692041039466858,0.6060696840286255,1.0000000656873453e-05
10,1.0160099267959595,0.7537500262260437,1.690734624862671,0.606370210647583,1.0000000656873453e-05
11,0.9988153576850891,0.7569531202316284,1.6917612552642822,0.6073718070983887,1.0000000656873453e-05
12,1.0020989179611206,0.7546992301940918,1.6913387775421143,0.6078726053237915,3.1622778351447778e-06
13,1.0240715742111206,0.749218761920929,1.6910449266433716,0.6073718070983887,3.1622778351447778e-06
14,0.9924099445343018,0.7550908327102661,1.6932730674743652,0.6069711446762085,3.1622778351447778e-06
