,loss,accuracy,val_loss,val_accuracy,lr
0,1.3995968103408813,0.6487500071525574,2.103848695755005,0.5280448794364929,0.0010000000474974513
1,1.4172606468200684,0.6465625166893005,2.125035285949707,0.5267428159713745,0.0010000000474974513
2,1.4136319160461426,0.6520312428474426,2.239600896835327,0.5118188858032227,0.0010000000474974513
3,1.3841227293014526,0.6528822183609009,2.202397346496582,0.5088140964508057,0.0010000000474974513
4,1.3851391077041626,0.6524999737739563,2.3938214778900146,0.4888822138309479,0.0010000000474974513
5,1.3890761137008667,0.6537500023841858,2.164116382598877,0.5217347741127014,0.0010000000474974513
6,1.2597243785858154,0.688671886920929,1.8141369819641113,0.5838341116905212,0.0003162277862429619
7,1.2322698831558228,0.6881250143051147,1.7900826930999756,0.5832331776618958,0.0003162277862429619
8,1.2161504030227661,0.6958593726158142,1.7711459398269653,0.5852363705635071,0.0003162277862429619
9,1.1757514476776123,0.7084899544715881,1.8565665483474731,0.5747195482254028,0.0003162277862429619
10,1.155316948890686,0.7171875238418579,1.7785751819610596,0.5838341116905212,0.0003162277862429619
11,1.1581889390945435,0.711718738079071,1.8326061964035034,0.5805288553237915,0.0003162277862429619
12,1.1560258865356445,0.7132031321525574,1.7766616344451904,0.5877403616905212,0.0003162277862429619
13,1.1301554441452026,0.7174999713897705,1.7814935445785522,0.5837339758872986,0.0003162277862429619
14,1.1162080764770508,0.7275000214576721,1.7265280485153198,0.5981570482254028,0.00010000000474974513
