,loss,accuracy,val_loss,val_accuracy
0,1.588755488395691,0.6179511547088623,2.7008917331695557,0.38962340354919434
1,1.5946481227874756,0.6123437285423279,2.5467138290405273,0.41716745495796204
2,1.5407408475875854,0.6293076276779175,2.5277137756347656,0.421875
3,1.4779562950134277,0.6444531083106995,2.4343020915985107,0.43199118971824646
4,1.4528722763061523,0.6502976417541504,2.5037553310394287,0.42738381028175354
5,1.4067835807800293,0.6623437404632568,2.4901487827301025,0.43830129504203796
6,1.4043965339660645,0.6640625,2.424713134765625,0.4498197138309479
7,1.3759716749191284,0.6701562404632568,2.3892557621002197,0.4460136294364929
8,1.3356853723526,0.6844531297683716,2.4888060092926025,0.43369391560554504
9,1.2789479494094849,0.6977343559265137,2.440349578857422,0.4418068826198578
10,1.294578194618225,0.6896093487739563,2.4512031078338623,0.4341947138309479
11,1.220632791519165,0.7113281488418579,2.414741039276123,0.44501203298568726
12,1.1877567768096924,0.7188281416893005,2.2615604400634766,0.48036858439445496
13,1.174792766571045,0.7185156345367432,2.265460252761841,0.4720552861690521
14,1.1486378908157349,0.7269531488418579,2.529419422149658,0.42778444290161133
