,loss,accuracy,val_loss,val_accuracy
0,2.086616277694702,0.4997650384902954,2.4439375400543213,0.45562902092933655
1,2.0837836265563965,0.5005468726158142,2.8236868381500244,0.39853766560554504
2,2.0271565914154053,0.508593738079071,2.3172528743743896,0.4743589758872986
3,2.053699254989624,0.5070488452911377,2.341611862182617,0.47125402092933655
4,2.0262396335601807,0.5132031440734863,2.370439291000366,0.46864983439445496
5,2.034298896789551,0.512453019618988,2.3533101081848145,0.4611378312110901
6,1.9849873781204224,0.5218750238418579,2.5426509380340576,0.43940305709838867
7,1.9974654912948608,0.5217968821525574,2.268712282180786,0.4845753312110901
8,1.9700247049331665,0.5251562595367432,2.570728302001953,0.4289863705635071
9,1.9716289043426514,0.5237500071525574,2.505333423614502,0.44921875
10,1.9690955877304077,0.5250781178474426,2.32546067237854,0.48357370495796204
11,1.9229785203933716,0.533203125,2.248481035232544,0.4938902258872986
12,1.9527161121368408,0.5257812738418579,2.40902042388916,0.4661458432674408
13,1.9683523178100586,0.5198437571525574,2.312457323074341,0.46624597907066345
14,1.9313429594039917,0.5339062213897705,2.3976967334747314,0.4607371687889099
