,loss,accuracy,val_loss,val_accuracy
0,1.9042112827301025,0.537109375,2.4391791820526123,0.46294069290161133
1,1.9069280624389648,0.5326562523841858,2.3326261043548584,0.47145432233810425
2,1.9131152629852295,0.539160430431366,2.3611974716186523,0.47666266560554504
3,1.8779667615890503,0.5435937643051147,2.3649370670318604,0.4713541567325592
4,1.8730556964874268,0.5451562404632568,2.2944843769073486,0.4815705120563507
5,1.8549988269805908,0.5537499785423279,2.423593044281006,0.4761618673801422
6,1.8550212383270264,0.5489843487739563,2.3356728553771973,0.4735576808452606
7,1.8474193811416626,0.5472656488418579,2.33478045463562,0.4756610691547394
8,1.8789260387420654,0.5439062714576721,2.3896420001983643,0.46043670177459717
9,1.839624285697937,0.5544531345367432,2.451416492462158,0.4607371687889099
10,1.8142961263656616,0.5549218654632568,2.3751280307769775,0.47145432233810425
11,1.8358598947525024,0.555059552192688,2.227485179901123,0.49609375
12,1.835963249206543,0.5478540062904358,2.2935307025909424,0.48237180709838867
13,1.8217471837997437,0.551770031452179,2.2766687870025635,0.48257210850715637
14,1.8236693143844604,0.5559375286102295,2.305246591567993,0.48798078298568726
