,loss,accuracy,val_loss,val_accuracy
0,2.8132877349853516,0.36638471484184265,3.1220626831054688,0.3703926205635071
1,2.534423589706421,0.4083593785762787,3.105530023574829,0.3717948794364929
2,2.4139204025268555,0.4313281178474426,2.899306535720825,0.3869190812110901
3,2.375434637069702,0.43562498688697815,2.5763742923736572,0.43169069290161133
4,2.3255984783172607,0.44968751072883606,2.5249083042144775,0.4298878312110901
5,2.26584529876709,0.4616406261920929,2.657249927520752,0.42578125
6,2.237006425857544,0.46867188811302185,2.9338347911834717,0.37449920177459717
7,2.2321839332580566,0.4747656285762787,2.7460570335388184,0.40805289149284363
8,2.2153100967407227,0.47078123688697815,2.3780062198638916,0.4602363705635071
9,2.1681160926818848,0.48046875,2.638869524002075,0.4155648946762085
10,2.1375980377197266,0.49117186665534973,2.3732054233551025,0.45703125
11,2.15388560295105,0.4860156178474426,2.5032403469085693,0.4397035241127014
12,2.116335391998291,0.49312499165534973,2.7368288040161133,0.41796875
13,2.13207745552063,0.4866406321525574,2.4700849056243896,0.44280847907066345
14,2.078536033630371,0.5031328201293945,2.4577889442443848,0.44240784645080566
